date	all	school_shooting	mass_shooting	mass_murder	shooting
2012-07-26	39491146.0	994.0	399.0	279.0	65095.0
2012-07-27	44186521.0	791.0	816.0	185.0	68979.0
2012-07-28	39192364.0	614.0	312.0	141.0	70098.0
2012-07-29	40702612.0	670.0	268.0	155.0	67874.0
2012-07-30	42243719.0	730.0	349.0	199.0	72188.0
2012-07-31	42200636.0	624.0	262.0	193.0	68082.0
2012-08-01	42001843.0	670.0	239.0	130.0	66496.0
2012-08-02	41303851.0	738.0	378.0	143.0	71883.0
2012-08-03	42104272.0	674.0	361.0	166.0	67503.0
2012-08-04	40256893.0	656.0	177.0	119.0	64035.0
2012-08-05	41409861.0	965.0	2642.0	497.0	88022.0
2012-08-06	42281511.0	824.0	903.0	310.0	78406.0
2012-08-07	42742493.0	843.0	568.0	243.0	70049.0
2012-08-08	43013872.0	726.0	373.0	184.0	67896.0
2012-08-09	43340250.0	676.0	273.0	160.0	66943.0
2012-08-10	42628971.0	689.0	320.0	146.0	65663.0
2012-08-11	41152513.0	679.0	209.0	93.0	67967.0
2012-08-12	45029102.0	820.0	227.0	103.0	72729.0
2012-08-13	42474781.0	984.0	1093.0	158.0	80861.0
2012-08-14	42549189.0	837.0	349.0	110.0	74206.0
2012-08-15	43368993.0	793.0	378.0	133.0	74051.0
2012-08-16	42871592.0	773.0	313.0	148.0	72420.0
2012-08-17	42280547.0	652.0	260.0	138.0	71080.0
2012-08-18	40631365.0	513.0	163.0	135.0	72524.0
2012-08-19	39528154.0	661.0	185.0	135.0	66474.0
2012-08-20	40311254.0	693.0	157.0	137.0	65928.0
2012-08-21	39927753.0	695.0	184.0	179.0	66855.0
2012-08-22	43259517.0	706.0	179.0	196.0	66073.0
2012-08-23	42444874.0	706.0	277.0	161.0	72724.0
2012-08-24	40086588.0	998.0	2467.0	845.0	105922.0
2012-08-25	39775305.0	688.0	355.0	211.0	70758.0
2012-08-26	41760625.0	907.0	204.0	188.0	67018.0
2012-08-27	43134352.0	2806.0	306.0	157.0	67936.0
2012-08-28	43665732.0	1270.0	194.0	117.0	66127.0
2012-08-29	42849702.0	868.0	171.0	204.0	65063.0
2012-08-30	41511607.0	721.0	210.0	157.0	61462.0
2012-08-31	41054612.0	579.0	336.0	151.0	65311.0
2012-09-01	39436093.0	597.0	200.0	102.0	64084.0
2012-09-02	40795542.0	684.0	710.0	102.0	67488.0
2012-09-03	41495932.0	897.0	347.0	98.0	64425.0
2012-09-04	40079330.0	965.0	143.0	131.0	62318.0
2012-09-05	40306826.0	772.0	206.0	111.0	64567.0
2012-09-06	41601854.0	629.0	214.0	137.0	65549.0
2012-09-07	38624799.0	657.0	226.0	121.0	61958.0
2012-09-08	39068114.0	530.0	152.0	118.0	67936.0
2012-09-09	42058799.0	684.0	185.0	108.0	69491.0
2012-09-10	40156022.0	787.0	204.0	148.0	63149.0
2012-09-11	39909046.0	698.0	170.0	182.0	60580.0
2012-09-12	40094562.0	654.0	143.0	174.0	61920.0
2012-09-13	40459829.0	616.0	159.0	133.0	60443.0
2012-09-14	37991412.0	511.0	180.0	98.0	61197.0
2012-09-15	39361971.0	446.0	129.0	117.0	65357.0
2012-09-16	43548830.0	671.0	140.0	134.0	70465.0
2012-09-17	39849353.0	700.0	181.0	138.0	69309.0
2012-09-18	40314268.0	669.0	136.0	135.0	66479.0
2012-09-19	40175082.0	634.0	138.0	123.0	64908.0
2012-09-20	39425064.0	625.0	158.0	129.0	62806.0
2012-09-21	38319275.0	543.0	180.0	85.0	62539.0
2012-09-22	39169274.0	534.0	170.0	108.0	70547.0
2012-09-23	42462409.0	626.0	198.0	171.0	74008.0
2012-09-24	39687190.0	608.0	148.0	120.0	66732.0
2012-09-25	39564778.0	662.0	140.0	146.0	65869.0
2012-09-26	38912104.0	947.0	162.0	154.0	65879.0
2012-09-27	37605177.0	646.0	161.0	138.0	64131.0
2012-09-28	37687527.0	562.0	224.0	110.0	64804.0
2012-09-29	39409374.0	528.0	194.0	119.0	71293.0
2012-09-30	42893182.0	699.0	177.0	115.0	81928.0
2012-10-01	40412535.0	603.0	170.0	136.0	72256.0
2012-10-02	39703840.0	620.0	207.0	142.0	68601.0
2012-10-03	41650803.0	773.0	196.0	136.0	73457.0
2012-10-04	38857673.0	598.0	184.0	120.0	66664.0
2012-10-05	38095587.0	496.0	153.0	82.0	62841.0
2012-10-06	39644347.0	458.0	167.0	145.0	68922.0
2012-10-07	43597839.0	615.0	166.0	100.0	76419.0
2012-10-08	41342952.0	665.0	147.0	290.0	78446.0
2012-10-09	40714567.0	635.0	171.0	163.0	73188.0
2012-10-10	41841571.0	784.0	137.0	162.0	71539.0
2012-10-11	43168962.0	659.0	147.0	132.0	71683.0
2012-10-12	42733872.0	598.0	141.0	112.0	68131.0
2012-10-13	43558837.0	574.0	162.0	98.0	75689.0
2012-10-14	46917726.0	782.0	152.0	166.0	78509.0
2012-10-15	43363943.0	804.0	187.0	123.0	73573.0
2012-10-16	45047567.0	751.0	296.0	240.0	78421.0
2012-10-17	43026928.0	612.0	193.0	312.0	74196.0
2012-10-18	33169376.0	530.0	129.0	156.0	63595.0
2012-10-19	42720413.0	528.0	177.0	116.0	70014.0
2012-10-20	43639211.0	435.0	201.0	135.0	75269.0
2012-10-21	45463591.0	831.0	1469.0	195.0	87639.0
2012-10-22	43870808.0	676.0	265.0	179.0	78754.0
2012-10-23	41445598.0	665.0	189.0	160.0	76995.0
2012-10-24	41867337.0	678.0	194.0	119.0	75825.0
2012-10-25	41916336.0	595.0	168.0	144.0	73624.0
2012-10-26	39878309.0	617.0	162.0	141.0	71838.0
2012-10-27	40365847.0	521.0	199.0	142.0	76582.0
2012-10-28	45555338.0	726.0	205.0	192.0	85021.0
2012-10-29	44747460.0	767.0	242.0	162.0	81817.0
2012-10-30	42092152.0	678.0	181.0	186.0	83864.0
2012-10-31	39585695.0	544.0	184.0	187.0	75834.0
2012-11-01	40761330.0	627.0	180.0	144.0	72949.0
2012-11-02	40617857.0	535.0	187.0	121.0	73151.0
2012-11-03	41393119.0	531.0	182.0	127.0	80268.0
2012-11-04	43758467.0	648.0	217.0	133.0	84455.0
2012-11-05	41682744.0	625.0	220.0	112.0	78620.0
2012-11-06	44866542.0	830.0	467.0	268.0	84436.0
2012-11-07	42745599.0	685.0	228.0	151.0	77680.0
2012-11-08	41355529.0	549.0	334.0	132.0	78114.0
2012-11-09	39427039.0	414.0	168.0	178.0	72983.0
2012-11-10	41116038.0	499.0	233.0	144.0	80878.0
2012-11-11	46030956.0	571.0	183.0	150.0	84361.0
2012-11-12	44476876.0	664.0	154.0	111.0	77431.0
2012-11-13	44864143.0	556.0	190.0	154.0	77362.0
2012-11-14	43245783.0	515.0	176.0	287.0	72160.0
2012-11-15	42259290.0	543.0	167.0	238.0	72402.0
2012-11-16	42135520.0	478.0	422.0	269.0	74510.0
2012-11-17	42937953.0	507.0	246.0	227.0	81853.0
2012-11-18	45462302.0	608.0	214.0	279.0	84490.0
2012-11-19	43915858.0	531.0	189.0	221.0	80025.0
2012-11-20	42983444.0	642.0	179.0	356.0	77370.0
2012-11-21	37073856.0	542.0	129.0	232.0	59562.0
2012-11-22	45100792.0	391.0	185.0	181.0	74067.0
2012-11-23	44385439.0	461.0	155.0	173.0	80005.0
2012-11-24	46861176.0	452.0	197.0	193.0	86292.0
2012-11-25	49323599.0	681.0	192.0	184.0	87924.0
2012-11-26	46579582.0	597.0	191.0	162.0	79609.0
2012-11-27	45796590.0	581.0	172.0	178.0	78747.0
2012-11-28	44364282.0	656.0	209.0	224.0	81836.0
2012-11-29	43418507.0	481.0	143.0	152.0	77131.0
2012-11-30	43283605.0	461.0	141.0	183.0	76045.0
2012-12-01	44167165.0	461.0	190.0	152.0	83959.0
2012-12-02	45801912.0	583.0	201.0	203.0	90791.0
2012-12-03	44729810.0	586.0	196.0	170.0	81412.0
2012-12-04	43758344.0	454.0	224.0	228.0	82112.0
2012-12-05	44654913.0	568.0	215.0	185.0	87644.0
2012-12-06	43496081.0	586.0	186.0	185.0	83362.0
2012-12-07	43091887.0	466.0	211.0	158.0	84881.0
2012-12-08	43545181.0	470.0	177.0	134.0	87243.0
2012-12-09	47341254.0	666.0	165.0	165.0	91974.0
2012-12-10	45749239.0	624.0	209.0	184.0	83823.0
2012-12-11	45591796.0	887.0	2177.0	177.0	91427.0
2012-12-12	46616406.0	786.0	1236.0	186.0	88878.0
2012-12-13	45131323.0	702.0	335.0	182.0	89870.0
2012-12-14	44205205.0	130403.0	11681.0	3222.0	377117.0
2012-12-15	43481717.0	30124.0	6533.0	1630.0	162749.0
2012-12-16	47960448.0	13928.0	3493.0	1196.0	136061.0
2012-12-17	46111895.0	10948.0	3262.0	1123.0	123883.0
2012-12-18	44482975.0	6227.0	1642.0	876.0	106522.0
2012-12-19	44429872.0	5314.0	1279.0	609.0	100994.0
2012-12-20	45450968.0	4725.0	1024.0	462.0	98922.0
2012-12-21	44908579.0	8339.0	3225.0	758.0	105451.0
2012-12-22	47985903.0	2552.0	965.0	518.0	93449.0
2012-12-23	46977144.0	1736.0	716.0	364.0	98680.0
2012-12-24	50636518.0	1396.0	681.0	281.0	104148.0
2012-12-25	46322990.0	1404.0	460.0	224.0	92213.0
2012-12-26	47323682.0	1443.0	733.0	183.0	95677.0
2012-12-27	48833280.0	1404.0	669.0	246.0	99072.0
2012-12-28	48958944.0	1195.0	551.0	251.0	104339.0
2012-12-29	48136299.0	1633.0	529.0	253.0	106512.0
2012-12-30	49849748.0	2447.0	439.0	182.0	111708.0
2012-12-31	52242208.0	1919.0	472.0	223.0	146434.0
2013-01-01	47374505.0	1948.0	352.0	208.0	107753.0
2013-01-02	49031178.0	1656.0	428.0	233.0	112320.0
2013-01-03	49218340.0	1396.0	393.0	210.0	104676.0
2013-01-04	48573329.0	1240.0	469.0	233.0	106008.0
2013-01-05	48148410.0	1033.0	428.0	184.0	108743.0
2013-01-06	49457405.0	1353.0	338.0	158.0	109760.0
2013-01-07	48879340.0	2688.0	440.0	254.0	103878.0
2013-01-08	46817865.0	3690.0	382.0	297.0	97235.0
2013-01-09	30904468.0	996.0	271.0	191.0	71190.0
2013-01-10	45849933.0	8726.0	554.0	302.0	101049.0
2013-01-11	45380598.0	3311.0	513.0	331.0	93087.0
2013-01-12	47379306.0	1082.0	443.0	271.0	99934.0
2013-01-13	50146208.0	1518.0	320.0	272.0	110387.0
2013-01-14	48097768.0	1588.0	429.0	217.0	109908.0
2013-01-15	47194365.0	2767.0	605.0	272.0	100293.0
2013-01-16	47263719.0	1663.0	722.0	297.0	96323.0
2013-01-17	46686791.0	1055.0	679.0	271.0	89635.0
2013-01-18	46221200.0	1119.0	439.0	232.0	89819.0
2013-01-19	47109498.0	1007.0	418.0	173.0	98472.0
2013-01-20	50998731.0	994.0	1066.0	293.0	103602.0
2013-01-21	45080420.0	939.0	422.0	209.0	89731.0
2013-01-22	47718798.0	8421.0	767.0	172.0	113124.0
2013-01-23	48242385.0	1438.0	292.0	198.0	93651.0
2013-01-24	47696124.0	1231.0	296.0	217.0	91165.0
2013-01-25	47224677.0	811.0	249.0	176.0	86877.0
2013-01-26	47872319.0	884.0	243.0	150.0	97988.0
2013-01-27	51370386.0	1010.0	348.0	325.0	105748.0
2013-01-28	49002414.0	1255.0	479.0	255.0	95333.0
2013-01-29	48465976.0	1107.0	366.0	193.0	92864.0
2013-01-30	49108016.0	1454.0	672.0	185.0	93465.0
2013-01-31	46498606.0	7001.0	430.0	306.0	95306.0
2013-02-01	47727962.0	1503.0	418.0	257.0	90799.0
2013-02-02	48307733.0	1075.0	380.0	200.0	104052.0
2013-02-03	54347387.0	1188.0	332.0	208.0	103819.0
2013-02-04	47470623.0	1049.0	268.0	168.0	89425.0
2013-02-05	48675439.0	982.0	314.0	214.0	97173.0
2013-02-06	49064376.0	937.0	351.0	199.0	94092.0
2013-02-07	47264506.0	1088.0	382.0	201.0	93302.0
2013-02-08	47306674.0	828.0	307.0	236.0	91232.0
2013-02-09	47659322.0	695.0	262.0	233.0	97007.0
2013-02-10	52681467.0	1845.0	311.0	308.0	107041.0
2013-02-11	49213550.0	1014.0	286.0	207.0	102652.0
2013-02-12	49811624.0	1194.0	369.0	200.0	97763.0
2013-02-13	49414508.0	975.0	277.0	200.0	95787.0
2013-02-14	47215904.0	801.0	356.0	208.0	93228.0
2013-02-15	46630250.0	824.0	240.0	179.0	93216.0
2013-02-16	47752617.0	763.0	206.0	177.0	98078.0
2013-02-17	50176568.0	952.0	208.0	181.0	96452.0
2013-02-18	49614784.0	927.0	196.0	173.0	93136.0
2013-02-19	49033452.0	1127.0	422.0	254.0	92042.0
2013-02-20	50740445.0	1076.0	332.0	226.0	87805.0
2013-02-21	49102892.0	908.0	223.0	207.0	85085.0
2013-02-22	49220343.0	864.0	286.0	205.0	85558.0
2013-02-23	49787815.0	723.0	191.0	121.0	93926.0
2013-02-24	53548516.0	883.0	201.0	166.0	93589.0
2013-02-25	49543900.0	914.0	236.0	147.0	87272.0
2013-02-26	49745302.0	1448.0	192.0	169.0	87891.0
2013-02-27	48077683.0	1113.0	303.0	225.0	84155.0
2013-02-28	48262756.0	829.0	216.0	145.0	86051.0
2013-03-01	48068563.0	964.0	233.0	192.0	90030.0
2013-03-02	48155604.0	696.0	189.0	159.0	93051.0
2013-03-03	50108613.0	973.0	301.0	206.0	95138.0
2013-03-04	47396857.0	1031.0	242.0	202.0	86812.0
2013-03-05	49227659.0	855.0	190.0	197.0	88180.0
2013-03-06	48826208.0	1704.0	234.0	237.0	91444.0
2013-03-07	47629127.0	1163.0	250.0	191.0	89016.0
2013-03-08	48787806.0	720.0	217.0	154.0	97404.0
2013-03-09	48363076.0	887.0	217.0	178.0	94593.0
2013-03-10	49736692.0	843.0	250.0	157.0	95402.0
2013-03-11	49421503.0	1052.0	209.0	193.0	93396.0
2013-03-12	49916680.0	737.0	215.0	189.0	90796.0
2013-03-13	50008475.0	856.0	418.0	198.0	91669.0
2013-03-14	48430524.0	917.0	280.0	272.0	89684.0
2013-03-15	48331788.0	703.0	208.0	138.0	90666.0
2013-03-16	48310963.0	635.0	206.0	149.0	89895.0
2013-03-17	52244593.0	831.0	207.0	160.0	96712.0
2013-03-18	50564840.0	901.0	225.0	217.0	95932.0
2013-03-19	49522215.0	1086.0	352.0	288.0	90566.0
2013-03-20	49424960.0	1255.0	277.0	206.0	95365.0
2013-03-21	48979089.0	926.0	273.0	228.0	93281.0
2013-03-22	49399112.0	772.0	306.0	231.0	98421.0
2013-03-23	49704909.0	613.0	185.0	250.0	94597.0
2013-03-24	51977736.0	707.0	277.0	206.0	95416.0
2013-03-25	50552897.0	706.0	240.0	149.0	93966.0
2013-03-26	51869342.0	719.0	197.0	201.0	98198.0
2013-03-27	50790599.0	979.0	254.0	198.0	98497.0
2013-03-28	50880801.0	883.0	320.0	243.0	95709.0
2013-03-29	50772827.0	708.0	218.0	191.0	93198.0
2013-03-30	50147638.0	710.0	242.0	326.0	95295.0
2013-03-31	52918139.0	728.0	289.0	260.0	103335.0
2013-04-01	52583579.0	936.0	333.0	296.0	91264.0
2013-04-02	51666924.0	700.0	399.0	300.0	95075.0
2013-04-03	51592003.0	781.0	309.0	208.0	99070.0
2013-04-04	50974912.0	875.0	218.0	169.0	96121.0
2013-04-05	50022048.0	828.0	252.0	248.0	95056.0
2013-04-06	51129966.0	705.0	263.0	200.0	102443.0
2013-04-07	54023875.0	828.0	238.0	170.0	100709.0
2013-04-08	50949679.0	1035.0	331.0	280.0	94208.0
2013-04-09	49541811.0	746.0	412.0	279.0	84993.0
2013-04-10	48620289.0	631.0	276.0	311.0	79018.0
2013-04-11	48282546.0	1100.0	350.0	569.0	82151.0
2013-04-12	48253521.0	1458.0	296.0	635.0	87177.0
2013-04-13	48365623.0	681.0	218.0	304.0	90093.0
2013-04-14	52375770.0	795.0	281.0	240.0	90058.0
2013-04-15	51202940.0	2688.0	660.0	469.0	88453.0
2013-04-16	49743853.0	1008.0	281.0	307.0	79717.0
2013-04-17	48397986.0	1259.0	457.0	375.0	80595.0
2013-04-18	45146905.0	1104.0	814.0	287.0	80074.0
2013-04-19	46334290.0	1261.0	2100.0	447.0	95946.0
2013-04-20	45916268.0	703.0	266.0	201.0	81077.0
2013-04-21	48802250.0	726.0	215.0	174.0	90360.0
2013-04-22	46909684.0	1125.0	267.0	201.0	81111.0
2013-04-23	45837312.0	678.0	219.0	165.0	71363.0
2013-04-24	47710590.0	943.0	269.0	202.0	80257.0
2013-04-25	46514650.0	650.0	368.0	184.0	79469.0
2013-04-26	45232818.0	766.0	252.0	202.0	76360.0
2013-04-27	45960198.0	470.0	221.0	119.0	78693.0
2013-04-28	49460410.0	740.0	320.0	128.0	87299.0
2013-04-29	47514011.0	1300.0	261.0	140.0	87108.0
2013-04-30	48469652.0	853.0	242.0	162.0	83068.0
2013-05-01	49853495.0	702.0	284.0	184.0	80155.0
2013-05-02	49849529.0	659.0	343.0	187.0	84895.0
2013-05-03	49210081.0	632.0	345.0	163.0	91079.0
2013-05-04	49448832.0	485.0	269.0	129.0	89059.0
2013-05-05	53101165.0	756.0	238.0	173.0	93927.0
2013-05-06	51180568.0	787.0	257.0	103.0	95969.0
2013-05-07	49738242.0	813.0	346.0	184.0	86442.0
2013-05-08	48855299.0	910.0	299.0	156.0	84667.0
2013-05-09	49738148.0	608.0	360.0	160.0	82246.0
2013-05-10	48333529.0	623.0	381.0	152.0	79406.0
2013-05-11	49785080.0	435.0	276.0	120.0	89753.0
2013-05-12	50440152.0	707.0	1472.0	161.0	98430.0
2013-05-13	49609611.0	655.0	541.0	177.0	87729.0
2013-05-14	49461090.0	749.0	390.0	142.0	86579.0
2013-05-15	50220647.0	677.0	287.0	123.0	85566.0
2013-05-16	49529737.0	745.0	286.0	114.0	84483.0
2013-05-17	48482246.0	564.0	219.0	104.0	80575.0
2013-05-18	49681974.0	447.0	244.0	141.0	89633.0
2013-05-19	53406192.0	562.0	298.0	106.0	95416.0
2013-05-20	50860702.0	864.0	308.0	180.0	89352.0
2013-05-21	57908456.0	846.0	370.0	164.0	97011.0
2013-05-22	48679298.0	689.0	331.0	179.0	90288.0
2013-05-23	49368523.0	579.0	221.0	114.0	85902.0
2013-05-24	49376087.0	773.0	227.0	138.0	79779.0
2013-05-25	50181031.0	672.0	208.0	127.0	85614.0
2013-05-26	50408781.0	642.0	176.0	117.0	87387.0
2013-05-27	50433243.0	649.0	166.0	133.0	83484.0
2013-05-28	51600520.0	679.0	185.0	124.0	84724.0
2013-05-29	51126630.0	574.0	235.0	154.0	82549.0
2013-05-30	51461439.0	677.0	243.0	133.0	83457.0
2013-05-31	50791632.0	733.0	270.0	137.0	79643.0
2013-06-01	51885331.0	851.0	179.0	155.0	83266.0
2013-06-02	53536401.0	1096.0	198.0	198.0	86464.0
2013-06-03	50232960.0	932.0	196.0	202.0	83401.0
2013-06-04	51846523.0	824.0	228.0	169.0	84452.0
2013-06-05	51821050.0	707.0	199.0	126.0	78681.0
2013-06-06	51661080.0	832.0	191.0	140.0	82100.0
2013-06-07	51080333.0	1227.0	428.0	271.0	81995.0
2013-06-08	50823156.0	842.0	315.0	185.0	87235.0
2013-06-09	52388995.0	905.0	277.0	186.0	88097.0
2013-06-10	52061277.0	713.0	332.0	153.0	82155.0
2013-06-11	52105652.0	935.0	269.0	223.0	82161.0
2013-06-12	49888254.0	648.0	242.0	129.0	65828.0
2013-06-13	50817958.0	917.0	297.0	138.0	80826.0
2013-06-14	49453698.0	1029.0	374.0	99.0	74259.0
2013-06-15	49674994.0	797.0	228.0	179.0	76566.0
2013-06-16	49828337.0	744.0	263.0	170.0	78755.0
2013-06-17	51676288.0	622.0	291.0	115.0	75534.0
2013-06-18	53543593.0	728.0	245.0	118.0	82643.0
2013-06-19	52780308.0	646.0	324.0	97.0	79269.0
2013-06-20	52902014.0	643.0	318.0	143.0	78693.0
2013-06-21	50693605.0	452.0	205.0	104.0	73081.0
2013-06-22	49890431.0	500.0	257.0	130.0	76822.0
2013-06-23	51593883.0	572.0	240.0	88.0	83040.0
2013-06-24	52514814.0	455.0	295.0	105.0	77602.0
2013-06-25	52426676.0	484.0	214.0	145.0	77102.0
2013-06-26	53325669.0	543.0	276.0	122.0	73852.0
2013-06-27	53249339.0	587.0	208.0	120.0	75232.0
2013-06-28	51364768.0	512.0	282.0	166.0	70444.0
2013-06-29	49320023.0	468.0	205.0	98.0	75406.0
2013-06-30	55742963.0	595.0	249.0	122.0	81476.0
2013-07-01	51676452.0	550.0	259.0	127.0	73156.0
2013-07-02	52583674.0	551.0	258.0	131.0	76114.0
2013-07-03	51284004.0	538.0	400.0	130.0	77909.0
2013-07-04	50293547.0	717.0	223.0	266.0	77479.0
2013-07-05	51747487.0	518.0	258.0	112.0	79803.0
2013-07-06	49616372.0	459.0	272.0	106.0	78356.0
2013-07-07	52016701.0	539.0	305.0	99.0	79823.0
2013-07-08	53495153.0	627.0	359.0	97.0	80220.0
2013-07-09	54574256.0	573.0	234.0	121.0	77849.0
2013-07-10	54308684.0	934.0	302.0	108.0	77441.0
2013-07-11	53515249.0	648.0	219.0	136.0	75196.0
2013-07-12	52367202.0	626.0	255.0	123.0	72534.0
2013-07-13	50891000.0	639.0	366.0	117.0	81666.0
2013-07-14	52170351.0	573.0	354.0	93.0	82336.0
2013-07-15	53156743.0	599.0	249.0	89.0	83251.0
2013-07-16	51820078.0	521.0	305.0	130.0	73400.0
2013-07-17	53488474.0	718.0	220.0	209.0	75122.0
2013-07-18	53958085.0	1279.0	216.0	154.0	77329.0
2013-07-19	52754640.0	495.0	264.0	93.0	73303.0
2013-07-20	51258303.0	477.0	262.0	85.0	72442.0
2013-07-21	52999783.0	501.0	223.0	81.0	80626.0
2013-07-22	55688651.0	582.0	253.0	90.0	80571.0
2013-07-23	57234133.0	537.0	217.0	152.0	80128.0
2013-07-24	55948234.0	446.0	258.0	123.0	82605.0
2013-07-25	55537352.0	515.0	277.0	112.0	82232.0
2013-07-26	54453763.0	392.0	250.0	107.0	79313.0
2013-07-27	52499970.0	377.0	545.0	133.0	85125.0
2013-07-28	53574044.0	416.0	262.0	136.0	84462.0
2013-07-29	54359824.0	539.0	250.0	139.0	81012.0
2013-07-30	54838420.0	605.0	246.0	191.0	81498.0
2013-07-31	55121350.0	575.0	327.0	163.0	80617.0
2013-08-01	54756646.0	582.0	245.0	149.0	80743.0
2013-08-02	53875532.0	587.0	264.0	114.0	91210.0
2013-08-03	50242182.0	449.0	196.0	141.0	74424.0
2013-08-04	53376095.0	668.0	217.0	108.0	78245.0
2013-08-05	56073104.0	534.0	313.0	217.0	78736.0
2013-08-06	56485091.0	597.0	300.0	163.0	79754.0
2013-08-07	56705402.0	658.0	240.0	305.0	82797.0
2013-08-08	52903357.0	577.0	350.0	120.0	89717.0
2013-08-09	52360859.0	551.0	242.0	107.0	83158.0
2013-08-10	50502947.0	513.0	195.0	92.0	78273.0
2013-08-11	55422364.0	635.0	254.0	162.0	81634.0
2013-08-12	55798717.0	681.0	315.0	152.0	92111.0
2013-08-13	55090515.0	750.0	210.0	191.0	90088.0
2013-08-14	56886053.0	612.0	284.0	209.0	86870.0
2013-08-15	54913284.0	656.0	282.0	244.0	81904.0
2013-08-16	54295132.0	577.0	297.0	169.0	83175.0
2013-08-17	53289114.0	538.0	348.0	191.0	83648.0
2013-08-18	54832232.0	627.0	284.0	115.0	80983.0
2013-08-19	53977578.0	642.0	204.0	161.0	81664.0
2013-08-20	54061351.0	2797.0	367.0	162.0	82921.0
2013-08-21	54283306.0	2486.0	325.0	297.0	78343.0
2013-08-22	53058818.0	1732.0	285.0	290.0	77901.0
2013-08-23	51945070.0	884.0	250.0	184.0	78155.0
2013-08-24	51815361.0	531.0	374.0	176.0	77812.0
2013-08-25	59036566.0	751.0	325.0	169.0	81718.0
2013-08-26	53257067.0	738.0	241.0	196.0	75010.0
2013-08-27	52501108.0	663.0	239.0	180.0	72855.0
2013-08-28	53676355.0	638.0	232.0	137.0	72439.0
2013-08-29	52817969.0	610.0	218.0	210.0	74968.0
2013-08-30	52880102.0	1132.0	213.0	169.0	74496.0
2013-08-31	52648196.0	799.0	205.0	190.0	74367.0
2013-09-01	54142049.0	504.0	194.0	152.0	75365.0
2013-09-02	53882512.0	693.0	146.0	118.0	67745.0
2013-09-03	51909029.0	722.0	168.0	136.0	68425.0
2013-09-04	51442110.0	754.0	187.0	208.0	69674.0
2013-09-05	50678581.0	631.0	146.0	181.0	64680.0
2013-09-06	50262131.0	441.0	212.0	150.0	63993.0
2013-09-07	52498003.0	476.0	196.0	143.0	79884.0
2013-09-08	54913929.0	563.0	204.0	171.0	76039.0
2013-09-09	50613012.0	580.0	157.0	161.0	67313.0
2013-09-10	51224890.0	756.0	198.0	195.0	68667.0
2013-09-11	51085268.0	649.0	225.0	211.0	65415.0
2013-09-12	50187766.0	553.0	208.0	160.0	64321.0
2013-09-13	50123319.0	545.0	224.0	203.0	66369.0
2013-09-14	52277549.0	590.0	177.0	152.0	68184.0
2013-09-15	56720472.0	660.0	223.0	109.0	80470.0
2013-09-16	52951544.0	1813.0	5849.0	288.0	129492.0
2013-09-17	50887680.0	874.0	2751.0	475.0	79452.0
2013-09-18	50071933.0	648.0	1599.0	266.0	71220.0
2013-09-19	48893735.0	548.0	1051.0	215.0	67049.0
2013-09-20	48925885.0	466.0	1354.0	146.0	66270.0
2013-09-21	49505425.0	441.0	627.0	143.0	69922.0
2013-09-22	55207983.0	551.0	812.0	189.0	75632.0
2013-09-23	50320764.0	508.0	656.0	163.0	70904.0
2013-09-24	49254030.0	468.0	600.0	154.0	67117.0
2013-09-25	49314485.0	738.0	326.0	165.0	67325.0
2013-09-26	48142342.0	502.0	432.0	143.0	64140.0
2013-09-27	47768090.0	509.0	283.0	114.0	61806.0
2013-09-28	50747386.0	522.0	309.0	101.0	66463.0
2013-09-29	53183254.0	576.0	267.0	153.0	69391.0
2013-09-30	50063690.0	501.0	234.0	109.0	64487.0
2013-10-01	49697611.0	544.0	226.0	131.0	66029.0
2013-10-02	49545086.0	481.0	204.0	139.0	67045.0
2013-10-03	48472218.0	639.0	355.0	151.0	75594.0
2013-10-04	47174276.0	561.0	252.0	115.0	70347.0
2013-10-05	49849567.0	520.0	212.0	110.0	73187.0
2013-10-06	53429395.0	633.0	225.0	120.0	73307.0
2013-10-07	49851736.0	580.0	233.0	144.0	70168.0
2013-10-08	49725251.0	638.0	185.0	117.0	69347.0
2013-10-09	49268645.0	561.0	229.0	123.0	66452.0
2013-10-10	48477848.0	565.0	218.0	151.0	65011.0
2013-10-11	47986643.0	555.0	237.0	103.0	63728.0
2013-10-12	49862636.0	504.0	219.0	171.0	67184.0
2013-10-13	53404556.0	596.0	253.0	154.0	69091.0
2013-10-14	54090883.0	662.0	257.0	202.0	74475.0
2013-10-15	53539881.0	624.0	249.0	115.0	82520.0
2013-10-16	50707620.0	550.0	239.0	158.0	71548.0
2013-10-17	48647106.0	487.0	249.0	203.0	64618.0
2013-10-18	47616624.0	381.0	216.0	138.0	61333.0
2013-10-19	49576678.0	389.0	303.0	312.0	65748.0
2013-10-20	52701828.0	454.0	206.0	130.0	70141.0
2013-10-21	50708289.0	6425.0	344.0	164.0	74831.0
2013-10-22	49822993.0	1945.0	340.0	184.0	65424.0
2013-10-23	49710172.0	1050.0	305.0	163.0	63755.0
2013-10-24	48548150.0	742.0	309.0	134.0	65347.0
2013-10-25	48601371.0	552.0	392.0	204.0	62095.0
2013-10-26	49834969.0	349.0	293.0	110.0	63644.0
2013-10-27	53270028.0	467.0	259.0	146.0	65315.0
2013-10-28	50119900.0	526.0	219.0	164.0	62641.0
2013-10-29	49735628.0	539.0	414.0	131.0	63749.0
2013-10-30	49686887.0	487.0	266.0	148.0	64195.0
