,Latitude,Longitude,Population
3003117,34.77444439999999,-96.6780556,16144.0
3003149,34.6380556,-99.33361109999998,20278.0
3003170,34.1741667,-97.1433333,23975.0
3003210,36.7472222,-95.9805556,34610.0
3003238,35.5186111,-97.6319444,19673.0
3003249,35.9419444,-95.88305559999999,18949.0
3003311,36.0525,-95.7905556,85535.0
3003438,35.0525,-97.93611109999999,16772.0
3003448,35.4975,-97.26861109999999,10530.0
3003455,36.3125,-95.61583329999999,17258.0
3003468,35.515555600000006,-98.9669444,8153.0
3003569,35.4419444,-97.4405556,22135.0
3003621,34.5022222,-97.9575,21788.0
3003625,33.993888899999995,-96.3705556,15483.0
3003648,35.6527778,-97.4777778,73915.0
3003650,35.5322222,-97.9547222,15643.0
3003656,35.411944399999996,-99.40388890000001,10522.0
3003668,36.3955556,-97.8780556,46138.0
3003839,35.8788889,-97.425,10277.0
3003840,36.6827778,-101.48111109999999,10509.0
3003988,36.0227778,-95.9680556,12921.0
3004075,34.608611100000005,-98.39,91752.0
3004217,36.874444399999994,-94.8772222,13336.0
3004224,35.4494444,-97.3963889,54958.0
3004241,35.3394444,-97.48638890000001,47475.0
3004267,35.7477778,-95.3694444,38696.0
3004268,35.3841667,-97.7241667,15612.0
3004315,35.2225,-97.4391667,101742.0
3004353,35.4675,-97.51611109999999,532950.0
3004355,35.6233333,-95.9602778,12482.0
3004392,36.2694444,-95.8544444,23923.0
3004470,36.7069444,-97.0852778,25273.0
3004598,36.1397222,-96.10861109999999,17826.0
3004603,35.998611100000005,-96.1138889,19825.0
3004633,35.3272222,-96.925,29721.0
3004706,36.11555560000001,-97.0580556,42757.0
3004748,35.9152778,-94.9697222,16146.0
3004775,35.5608333,-97.55111109999999,9979.0
3004806,36.1538889,-95.9925,382005.0
3004872,35.5225,-97.6186111,9594.0
3004891,35.5261111,-98.7072222,9262.0
3004953,36.4336111,-99.39,11748.0
3004970,35.506666700000004,-97.76222220000001,21196.0
3004988,44.6366667,-123.10472220000001,44757.0
3004998,45.4944444,-122.86583329999999,44915.0
3005004,42.2069444,-121.7361111,19716.0
3005021,42.1947222,-122.70833329999999,20888.0
3005023,46.188055600000006,-123.83,9535.0
3005033,44.775,-117.83333329999999,9539.0
3005060,45.4872222,-122.8025,82648.0
3005065,44.0583333,-121.31416670000002,65756.0
3005155,45.2630556,-122.69138889999999,15459.0
3005176,45.505,-122.79722220000001,8625.0
3005177,45.525,-122.80972220000001,13975.0
3005182,42.3761111,-122.9152778,16270.0
3005233,43.3666667,-124.21666670000002,15394.0
3005240,45.52,-123.05861110000001,10589.0
3005243,44.5647222,-123.26083329999999,50701.0
3005271,44.919444399999996,-123.31583329999998,13852.0
3005368,44.0522222,-123.08555559999999,145208.0
3005374,45.538611100000004,-122.4327778,9445.0
3005402,45.52,-123.10944440000002,19427.0
3005444,45.3808333,-122.5936111,12249.0
3005470,42.4391667,-123.32722220000001,27191.0
3005480,45.4983333,-122.4302778,98851.0
3005508,44.9861111,-122.98166670000002,20021.0
3005523,45.8405556,-119.28833329999999,14951.0
3005528,45.523055600000006,-122.9886111,82320.0
3005596,44.9902778,-123.025,35537.0
3005616,42.225,-121.78055559999999,19203.0
3005619,45.324722200000004,-118.08666670000001,12288.0
3005626,45.4208333,-122.66944440000002,36597.0
3005644,44.536666700000005,-122.90583329999998,13487.0
3005729,42.326666700000004,-122.87444440000002,69638.0
3005752,45.446388899999995,-122.63805559999999,20759.0
3005807,45.300277799999996,-122.97194440000001,20790.0
3005808,44.6369444,-124.0522222,9515.0
3005816,43.4066667,-124.22305559999998,9620.0
3005834,45.4169444,-122.6388889,12674.0
3005854,44.0266667,-116.96194440000001,10969.0
3005858,45.3575,-122.60555559999999,29984.0
3005885,45.6722222,-118.7875,16539.0
3005912,45.523611100000004,-122.675,540513.0
3005940,44.2727778,-121.17277779999999,18807.0
3005980,43.216666700000005,-123.34055559999999,20430.0
3005995,45.8641667,-122.8052778,12082.0
3006000,44.9430556,-123.0338889,146922.0
3006034,45.3566667,-122.8388889,15157.0
3006061,44.0463889,-123.02083329999999,56032.0
3006121,45.431388899999995,-122.77027779999999,47068.0
3006143,45.539444399999994,-122.38611110000001,15205.0
3006145,45.3841667,-122.7627778,26476.0
3006212,45.3658333,-122.6111111,26067.0
3006248,45.3,-122.7725,16134.0
3006260,45.14388889999999,-122.85416670000001,22866.0
3006456,40.6366667,-80.24027779999999,11074.0
3006472,40.6083333,-75.4905556,105519.0
3006498,40.5186111,-78.395,46962.0
3006576,40.006666700000004,-75.2858333,12554.0
3006667,41.3358333,-75.9966667,26973.0
3006696,40.338055600000004,-79.97916670000001,18991.0
3006790,40.7519444,-80.3194444,9504.0
3006908,41.054444399999994,-76.23361109999999,10373.0
3006921,40.3275,-80.0397222,32474.0
3006924,40.6258333,-75.3708333,73710.0
3007038,41.0036111,-76.45527779999999,12943.0
3007144,41.9558333,-78.6441667,8611.0
3007184,40.3705556,-79.975,9866.0
3007213,40.10055560000001,-74.8522222,9854.0
3007252,39.9813889,-75.3569444,11058.0
3007356,40.8611111,-79.8955556,14569.0
3007437,41.5736111,-75.5022222,9309.0
3007443,40.2013889,-77.1891667,18204.0
3007567,39.9375,-77.6613889,17884.0
3007617,39.849444399999996,-75.35611109999999,36938.0
3007747,39.98305560000001,-75.8241667,11430.0
3007806,40.3005556,-76.81,12972.0
3007814,40.0336111,-76.5047222,10121.0
3008039,40.0872222,-74.90388890000001,9967.0
3008109,39.9183333,-75.2594444,10021.0
3008278,40.3958333,-80.0333333,8716.0
3008317,39.94694439999999,-75.2925,29075.0
3008366,41.4197222,-75.6327778,13563.0
3008462,40.1516667,-75.33694440000001,13108.0
3008487,40.999444399999994,-75.18166670000001,10828.0
3008509,40.6883333,-75.22111109999999,26192.0
3008531,40.6,-80.225,9334.0
3008605,40.1527778,-76.6030556,11907.0
3008668,40.539444399999994,-75.49722220000001,11206.0
3008696,40.1797222,-76.1791667,13182.0
3008703,42.1291667,-80.0852778,99801.0
3009013,40.5833333,-80.0880556,11737.0
3009074,40.631666700000004,-75.47361109999999,14781.0
3009392,40.3013889,-79.5391667,15309.0
3009514,39.8005556,-76.9833333,15036.0
3009552,40.273611100000004,-76.88472220000001,47840.0
3009613,40.9583333,-75.975,21961.0
3009680,41.2333333,-80.44888890000001,16784.0
3009687,40.2858333,-76.6505556,13172.0
3009870,40.1783333,-75.1288889,14597.0
3009980,40.6213889,-79.1527778,14357.0
3010056,40.328055600000006,-79.6155556,10185.0
3010100,40.326666700000004,-78.92222220000001,22357.0
3010255,40.0891667,-75.3963889,18489.0
3010259,41.2616667,-75.8972222,13067.0
3010423,40.0377778,-76.3058333,54735.0
3010447,40.2413889,-75.2841667,16094.0
3010448,39.938055600000006,-75.2722222,10736.0
3010530,40.3408333,-76.4116667,23581.0
3010598,40.155,-74.8291667,53117.0
3010713,41.1369444,-77.44722220000001,8777.0
3010801,40.55305560000001,-79.7575,12476.0
3011148,41.641388899999995,-80.1516667,13225.0
3011452,40.355277799999996,-80.0497222,32730.0
3011511,40.3922222,-79.9002778,11561.0
3011546,41.2052778,-76.00527779999999,10265.0
3011625,41.0036111,-80.3472222,24652.0
3011656,40.5697222,-79.765,14028.0
3011759,40.1213889,-75.3402778,30735.0
3011810,40.3797222,-79.80972220000001,10571.0
3011818,40.686111100000005,-75.49722220000001,9760.0
3011892,41.4338889,-79.7066667,10891.0
3012213,39.9522222,-75.1641667,1453268.0
3012222,40.1302778,-75.51527779999999,14660.0
3012290,40.4405556,-79.9961111,319494.0
3012328,40.5002778,-79.74972220000001,26550.0
3012419,40.2452778,-75.65,21720.0
3012421,40.6855556,-76.1958333,14631.0
3012450,40.285,-76.8316667,9607.0
3012549,40.335555600000006,-75.9272222,79799.0
3012938,41.4277778,-78.56111109999999,14026.0
3013070,41.408888899999994,-75.66277779999999,73206.0
3013150,41.23305560000001,-80.4936111,15415.0
3013488,39.930555600000005,-75.32055559999999,23363.0
3013543,40.7933333,-77.86027779999999,41835.0
3013698,40.8625,-76.79472220000001,10084.0
3013755,40.4236111,-79.88305559999999,9069.0
3014056,39.9,-79.7166667,11878.0
3014279,41.843888899999996,-79.14527779999999,9569.0
3014292,40.173888899999994,-80.24638890000001,14637.0
3014325,39.7558333,-77.5780556,9651.0
3014406,39.960555600000006,-75.6058333,17545.0
3014462,40.3633333,-79.8666667,21454.0
3014472,40.1294444,-75.3788889,14702.0
3014610,41.2458333,-75.8816667,40736.0
3014611,40.4416667,-79.8822222,18036.0
3014622,41.241111100000005,-77.00138890000001,29377.0
3014630,40.14388889999999,-75.1161111,16129.0
3014734,39.8722222,-75.3375,9944.0
3014795,39.938888899999995,-75.25583329999999,11469.0
3014809,39.9625,-76.7280556,39587.0
3014852,18.164722199999996,-66.7225,5080.0
3014854,18.3813889,-67.18861109999999,4040.0
3014855,18.429444399999998,-67.1544444,16074.0
3014856,18.2588889,-66.1033333,4576.0
3014860,18.1419444,-66.2663889,8947.0
3014874,18.284722199999997,-67.14,6136.0
3014879,18.4744444,-66.7161111,49189.0
3014883,17.9677778,-66.0616667,7520.0
3014897,18.4525,-66.5388889,4494.0
3014901,18.1886111,-66.30666670000001,3021.0
3014942,18.0886111,-67.14611109999998,10840.0
3014944,18.2361111,-66.0488889,86807.0
3014969,18.485833300000003,-66.84527779999999,4240.0
3014973,18.4061111,-66.2091667,17632.0
3014976,18.381111100000002,-65.9016667,8437.0
3014990,18.382777800000003,-65.95777779999999,170408.0
3014998,18.443333300000003,-66.11861110000001,28094.0
3014999,18.1138889,-66.1663889,18495.0
3015016,18.3380556,-66.4691667,3256.0
3015017,18.1777778,-66.1616667,5067.0
3015022,18.081944399999998,-66.3583333,11941.0
3015032,18.22,-66.2263889,4649.0
3015047,18.3430556,-66.3172222,11297.0
3015067,18.305,-65.30138889999999,1486.0
3015077,18.4608333,-66.2680556,13117.0
3015141,18.327777800000003,-65.6527778,34070.0
3015153,18.3652778,-66.5675,5972.0
3015173,17.9736111,-66.9083333,9224.0
3015178,17.9861111,-66.1141667,21576.0
3015179,18.0211111,-66.79222220000001,5213.0
3015181,18.359444399999997,-66.1113889,81363.0
3015183,18.2563889,-65.9733333,8974.0
3015362,18.4883333,-66.8258333,5622.0
3015375,18.1416667,-67.12777779999999,11935.0
3015379,18.1516667,-65.82777779999999,20388.0
3015389,18.5027778,-67.02472220000001,12505.0
3015406,18.2205556,-66.5919444,3587.0
3015413,18.054444399999998,-66.5069444,9427.0
3015416,18.2294444,-65.9213889,8905.0
3015471,18.0519444,-67.05972220000001,5255.0
3015474,18.2966667,-66.8775,7184.0
3015500,18.185,-65.8666667,6655.0
3015510,18.4519444,-66.1819444,29786.0
3015518,18.4333333,-65.8805556,4311.0
3015540,18.374444399999998,-65.7169444,8326.0
3015558,18.429444399999998,-66.4925,16093.0
3015570,18.182777800000004,-66.9802778,1172.0
3015579,18.009166699999998,-65.89972220000001,2154.0
3015580,18.203055600000003,-67.14,76503.0
3015594,18.396666699999997,-67.11361109999999,4964.0
3015605,18.327777800000003,-66.4069444,2414.0
3015612,18.2136111,-65.73527779999999,4643.0
3015614,18.3027778,-66.2452778,2005.0
3015628,18.2288889,-66.3913889,944.0
3015666,18.0083333,-66.0161111,4247.0
3015671,18.0583333,-66.7219444,6847.0
3015703,18.0130556,-66.6144444,152639.0
3015728,18.4758333,-66.9388889,5620.0
3015750,18.3422222,-67.25027779999999,1499.0
3015756,18.382222199999998,-65.8316667,41218.0
3015779,18.0797222,-66.9608333,8961.0
3015789,17.9794444,-66.2983333,6375.0
3015801,18.0836111,-67.0452778,12055.0
3015805,18.4683333,-66.1061111,418140.0
3015806,18.1913889,-65.9613889,9373.0
3015812,18.3386111,-66.9905556,11591.0
3015821,17.9680556,-66.4052778,7260.0
3015867,18.390277800000003,-66.2486111,4483.0
3015868,18.4458333,-66.26,1889.0
3015879,18.356666699999998,-66.0077778,54191.0
3015886,18.2675,-66.7008333,9844.0
3015895,18.4141667,-66.3316667,12036.0
3015896,18.4463889,-66.3880556,29326.0
3015902,18.1494444,-65.4452778,4531.0
3015925,18.1291667,-66.4925,4555.0
3015932,18.0525,-65.8797222,6952.0
3015933,18.0369444,-66.85027779999999,20296.0
3015961,41.74055560000001,-71.3091667,16669.0
3015979,41.6769444,-71.2666667,22795.0
3015991,41.890555600000006,-71.39277779999999,19509.0
3015992,41.383055600000006,-71.6422222,8421.0
3016013,41.7,-71.6833333,35525.0
3016015,41.7797222,-71.43777779999999,82926.0
3016017,41.966666700000005,-71.4333333,34843.0
3016027,41.660277799999996,-71.45638890000001,13682.0
3016029,41.8136111,-71.3705556,50453.0
3016037,41.5775,-71.53805559999999,6426.0
3016045,41.8536111,-71.7586111,4598.0
3016067,41.8711111,-71.5525,8964.0
3016087,41.461111100000004,-71.7780556,8261.0
3016097,41.4969444,-71.3677778,5755.0
3016105,41.480277799999996,-71.52305559999999,5113.0
3016140,41.54555560000001,-71.2919444,17303.0
3016151,41.45,-71.45,17236.0
3016161,41.49,-71.3133333,25818.0
3016167,41.85,-71.4666667,33835.0
3016170,41.966666700000005,-71.55,11212.0
3016181,41.955555600000004,-71.70277779999999,4716.0
3016182,41.8786111,-71.38305559999999,74965.0
3016197,41.6022222,-71.2508333,17756.0
3016204,41.8238889,-71.4133333,177595.0
3016243,41.921944399999994,-71.55,21872.0
3016261,41.6258333,-71.21388890000001,19432.0
3016269,41.9066667,-71.39111109999999,12048.0
3016276,41.730277799999996,-71.2830556,11280.0
3016277,41.7,-71.41666670000001,88071.0
3016288,41.7061111,-71.5236111,30146.0
3016290,41.3775,-71.82777779999999,26048.0
3016301,42.0027778,-71.51527779999999,45839.0
3016315,33.5602778,-81.7197222,27237.0
3016329,34.5033333,-82.6502778,25393.0
3016464,32.431388899999995,-80.67,12256.0
3016503,34.6172222,-79.685,9253.0
3016507,34.8852778,-82.45611109999999,14331.0
3016815,33.9655556,-81.0741667,12450.0
3016855,32.77638889999999,-79.9311111,104782.0
3016925,34.6833333,-82.8375,11901.0
3016935,34.4725,-81.88083329999999,9368.0
3016980,34.000555600000006,-81.035,117722.0
3016990,33.8358333,-79.0480556,13340.0
3017134,34.063888899999995,-80.95833329999999,13476.0
3017226,34.8297222,-82.6016667,18767.0
3017378,34.1952778,-79.7627778,30517.0
3017387,34.0191667,-80.99,10236.0
3017461,35.0716667,-81.65,12791.0
3017468,34.8,-82.4244444,13870.0
3017493,33.3766667,-79.29472220000001,8927.0
3017541,32.9808333,-80.03277779999999,31399.0
3017592,34.8525,-82.3941667,55559.0
3017593,34.1952778,-82.1619444,22316.0
3017599,34.9386111,-82.2272222,20703.0
3017648,32.9183333,-80.0222222,13100.0
3017748,32.216111100000006,-80.75277779999999,34457.0
3017855,34.0858333,-81.1833333,11286.0
3017993,32.985555600000005,-80.11,13019.0
3018034,34.7202778,-80.77111109999998,8349.0
3018063,34.4988889,-82.0144444,9737.0
3018098,33.9813889,-81.23638890000001,13991.0
3018259,34.778611100000006,-82.3102778,19513.0
3018402,32.7938889,-79.86277779999999,59105.0
3018434,33.688888899999995,-78.8869444,25310.0
3018461,34.27444439999999,-81.6188889,10526.0
3018485,33.5016667,-81.9652778,19030.0
3018486,32.8544444,-79.975,82838.0
3018499,33.8158333,-78.6802778,13385.0
3018591,33.4916667,-80.8558333,12913.0
3018644,34.85055560000001,-82.45361109999999,10521.0
3018988,34.9247222,-81.0252778,59766.0
3019196,34.7369444,-82.2544444,14988.0
3019229,33.6833333,-78.99861109999999,16431.0
3019256,34.9494444,-81.93222220000001,37992.0
3019360,33.0183333,-80.1758333,34958.0
3019365,33.9202778,-80.3416667,40079.0
3019417,34.9202778,-82.29638890000001,20184.0
3019520,34.7152778,-81.62388890000001,8175.0
3019559,34.903611100000006,-82.33333329999999,20484.0
3019637,33.993333299999996,-81.0741667,12861.0
3019816,45.464722200000004,-98.48611109999999,23667.0
3019872,44.6713889,-103.8516667,4663.0
3019908,43.5947222,-96.57166670000001,7155.0
3019917,44.3113889,-96.7980556,18216.0
3020194,44.3633333,-98.21388890000001,11026.0
3020293,44.006111100000005,-97.11361109999999,6035.0
3020350,43.709444399999995,-98.0294444,14741.0
3020441,44.368333299999996,-100.35055559999999,13879.0
3020475,44.080555600000004,-103.2305556,61888.0
3020476,44.0625,-103.14583329999999,7494.0
3020552,43.55,-96.7,140336.0
3020570,44.4908333,-103.85888890000001,9173.0
3020596,44.4097222,-103.5086111,6362.0
3020652,42.779444399999996,-96.9288889,10009.0
3020680,44.89944439999999,-97.1147222,20185.0
3020725,42.8711111,-97.3969444,13410.0
3020759,35.789444399999994,-83.9738889,8354.0
3020853,35.4427778,-84.5930556,13900.0
3020855,35.4411111,-89.7780556,5277.0
3020921,35.20444439999999,-89.87388890000001,43264.0
3021104,36.584444399999995,-82.4894444,9822.0
3021208,36.033055600000004,-86.78277779999999,31279.0
3021228,36.595,-82.18888890000001,25110.0
3021257,35.593888899999996,-89.26222220000001,10735.0
3021506,35.04555560000001,-85.30972220000001,154024.0
3021577,36.5297222,-87.3594444,111694.0
3021591,35.1594444,-84.8766667,37443.0
3021605,36.103333299999996,-84.1319444,9281.0
3021644,35.0419444,-89.66444440000001,37854.0
3021653,35.615,-87.03527779999999,33641.0
3021679,36.1627778,-85.5016667,28668.0
3021728,35.5641667,-89.6463889,9632.0
3021780,35.9488889,-85.0269444,10166.0
3021893,36.076944399999995,-87.3877778,13234.0
3021988,36.0344444,-89.3855556,17329.0
3022005,34.9958333,-85.1502778,15114.0
3022022,35.014166700000004,-85.2519444,19588.0
3022075,36.34861110000001,-82.2108333,14958.0
3022182,35.88444439999999,-84.15361109999999,19312.0
3022295,35.925,-86.8688889,49706.0
3022336,36.3883333,-86.44666670000001,26200.0
3022368,35.0866667,-89.81,37361.0
3022432,36.3230556,-86.7133333,14516.0
3022495,36.16305560000001,-82.83111109999999,15207.0
3022676,36.3047222,-86.62,44598.0
3022864,35.8197222,-88.9158333,9205.0
3022941,35.6144444,-88.81388890000001,62080.0
3022985,36.3133333,-82.3536111,58603.0
3023072,36.548333299999996,-82.5619444,43952.0
3023100,35.960555600000006,-83.9208333,172474.0
3023109,36.015555600000006,-86.5819444,26412.0
3023213,35.2422222,-87.3347222,10943.0
3023224,36.2080556,-86.2911111,22370.0
3023242,35.7972222,-84.2561111,7548.0
3023253,35.4491667,-86.7888889,10693.0
3023411,35.4816667,-86.0886111,9218.0
3023456,36.3433333,-88.85027779999999,10209.0
3023463,35.7563889,-83.9705556,26719.0
3023543,35.14944439999999,-90.04888890000001,641608.0
3023557,35.1958333,-85.18472220000001,11373.0
3023591,35.3413889,-89.8972222,10021.0
3023671,36.21388889999999,-83.295,25204.0
3023693,36.2,-86.51861109999999,18586.0
3023735,35.845555600000004,-86.39027779999999,84700.0
3023757,36.165833299999996,-86.7844444,530852.0
3023888,36.0102778,-84.2697222,27414.0
3024011,36.3019444,-88.3266667,9587.0
3024211,36.5816667,-86.51638890000001,10638.0
3024303,35.1122222,-85.2941667,11753.0
3024620,35.868055600000005,-83.5619444,15655.0
3024659,35.4833333,-86.4602778,18317.0
3024746,35.9827778,-86.51861109999999,32963.0
3024757,35.235833299999996,-85.1908333,12219.0
3024807,35.7511111,-86.93,15788.0
3024814,36.5091667,-86.885,15509.0
3025116,35.3619444,-86.2094444,18692.0
3025151,36.4241667,-89.0569444,10732.0
3025556,32.4486111,-99.7327778,114247.0
3025574,32.9616667,-96.82888890000001,13628.0
3025598,26.1833333,-98.1227778,16319.0
3025611,29.932222200000002,-95.38,15596.0
3025620,27.751944399999996,-98.0694444,19589.0
3025624,33.103055600000005,-96.6702778,75868.0
3025655,29.423611100000002,-95.2438889,22103.0
3025658,35.2219444,-101.8308333,181766.0
3025677,30.454722200000003,-97.8055556,8744.0
3025680,32.318611100000005,-102.5452778,9384.0
3025684,29.1691667,-95.43166670000001,18856.0
3025707,27.9091667,-97.14972220000001,9121.0
3025726,32.735555600000005,-97.1077778,367535.0
3025750,29.998611100000005,-95.1763889,35102.0
3025755,32.2047222,-95.8552778,12387.0
3025768,30.266944399999996,-97.7427778,678368.0
3025781,32.895,-97.5455556,10504.0
3025799,32.7286111,-96.6225,19401.0
3025851,28.9825,-95.9691667,18663.0
3025859,29.7352778,-94.9772222,67341.0
3025872,30.085833299999997,-94.1016667,111485.0
3025882,32.843888899999996,-97.14277779999999,49185.0
3025886,28.400555600000004,-97.7480556,13004.0
3025897,29.705555600000004,-95.45861109999998,17436.0
3025903,31.593888899999996,-97.10861109999999,9801.0
3025911,31.0558333,-97.4641667,15177.0
3025919,32.673055600000005,-97.4602778,21590.0
3025966,32.2502778,-101.4783333,24122.0
3026058,33.5772222,-96.1780556,10782.0
3026079,35.667777799999996,-101.3969444,13408.0
3026124,30.1666667,-96.3975,14609.0
3026133,30.020555600000005,-93.8455556,8693.0
3026164,33.1811111,-102.2738889,8958.0
3026168,25.9013889,-97.49722220000001,168015.0
3026169,31.7091667,-98.99083329999999,19534.0
3026180,30.6741667,-96.36972220000001,69621.0
3026216,34.097777799999996,-98.5702778,10629.0
3026221,32.5419444,-97.32055559999999,28534.0
3026302,34.980277799999996,-101.9183333,13036.0
3026304,29.875,-98.26222220000001,21649.0
3026340,32.9536111,-96.89,120792.0
3026374,32.588333299999995,-96.9558333,44049.0
3026378,30.505,-97.82,51695.0
3026421,29.7758333,-95.1144444,31924.0
3026515,32.3475,-97.38638890000001,28981.0
3026534,29.778055600000005,-95.1716667,26557.0
3026536,29.024444399999997,-95.3986111,10800.0
3026566,30.6277778,-96.3341667,78533.0
3026568,32.8808333,-97.15472220000001,22325.0
3026593,33.2469444,-95.89972220000001,9735.0
3026611,30.3116667,-95.4558333,41643.0
3026612,29.517777799999998,-98.3158333,12155.0
3026625,32.95444439999999,-97.01472220000001,39574.0
3026627,31.123888899999997,-97.9027778,30546.0
3026631,33.1538889,-97.0644444,19892.0
3026640,27.8002778,-97.39611109999998,280382.0
3026644,32.0952778,-96.46861109999999,26037.0
3026716,32.578888899999995,-97.3622222,10034.0
3026766,32.783333299999995,-96.8,1211704.0
3026800,32.589722200000004,-96.8566667,45541.0
3026813,29.705,-95.12361109999999,28772.0
3026818,29.3625,-100.8963889,36068.0
3026833,33.7555556,-96.5363889,23680.0
3026837,33.214722200000004,-97.1327778,100975.0
3026866,29.460555600000003,-95.05111109999999,18348.0
3026904,26.17,-98.0516667,15879.0
3026958,35.86555560000001,-101.97277779999999,13629.0
3026962,32.6516667,-96.9080556,34991.0
3026983,28.708888899999998,-100.4991667,26090.0
3027034,26.301388899999996,-98.16305559999999,60509.0
3027050,29.196388899999995,-96.2694444,10760.0
3027061,31.758611100000003,-106.4863889,597181.0
3027130,32.3291667,-96.625,19518.0
3027160,32.83694439999999,-97.0816667,53221.0
3027209,32.9263889,-96.89583329999999,26468.0
3027282,33.014444399999995,-97.0966667,66618.0
3027304,32.671944399999994,-97.26888890000001,13406.0
3027325,32.7252778,-97.32055559999999,618119.0
3027352,30.275,-98.8716667,10927.0
3027358,28.953888899999995,-95.3594444,12632.0
3027371,29.5291667,-95.2008333,34622.0
3027375,33.150555600000004,-96.8233333,71025.0
3027405,33.6258333,-97.13305559999999,16301.0
3027406,29.733333299999998,-95.23,10252.0
3027411,29.301111100000004,-94.7975,56420.0
3027423,32.9125,-96.63861109999999,217219.0
3027433,31.435,-97.7436111,15489.0
3027446,30.6325,-97.6769444,38895.0
3027489,32.5486111,-96.85638890000001,8569.0
3027540,33.106944399999996,-98.5891667,8636.0
3027545,32.7458333,-96.9975,141122.0
3027557,32.9341667,-97.07777779999999,49666.0
3027579,33.1383333,-96.1105556,25382.0
3027601,29.948055600000004,-93.9169444,15119.0
3027649,32.7994444,-97.26888890000001,41556.0
3027677,31.0833333,-97.6594444,19049.0
3027681,26.1902778,-97.6958333,63159.0
3027760,32.1530556,-94.7991667,10921.0
3027767,34.815,-102.3972222,14372.0
3027775,31.4622222,-97.19555559999999,12981.0
3027787,26.1,-98.2627778,10343.0
3027803,32.8333333,-96.79166670000001,8704.0
3027804,33.091666700000005,-97.04638890000001,15365.0
3027820,32.0108333,-97.1297222,8936.0
3027869,29.3472222,-99.14111109999999,8410.0
3027895,29.763055600000005,-95.3630556,2027712.0
3027927,29.998611100000005,-95.2619444,14723.0
3027937,30.7233333,-95.5505556,35590.0
3027941,32.8233333,-97.1702778,37749.0
3027974,27.8775,-97.2113889,9630.0
3027990,32.813888899999995,-96.9486111,193825.0
3028002,29.767222200000003,-95.23361109999999,10121.0
3028006,31.963611100000005,-95.27027779999999,13943.0
3028050,30.4425,-97.77472220000001,16148.0
3028093,29.785555600000006,-95.8241667,13371.0
3028107,32.9344444,-97.25138890000001,37487.0
3028136,30.0472222,-99.14,21894.0
3028141,32.3861111,-94.8755556,11509.0
3028142,31.116944399999994,-97.7275,103009.0
3028153,27.515555600000003,-97.8558333,25264.0
3028159,29.463055600000004,-98.3852778,8725.0
3028202,29.988888899999996,-97.8769444,18035.0
3028224,29.3683333,-94.97111109999999,13864.0
3028230,29.665555600000005,-95.0191667,33740.0
3028275,29.0336111,-95.4341667,27127.0
3028299,30.3677778,-97.9913889,8235.0
3028308,32.7375,-101.9505556,9157.0
3028313,32.591944399999996,-96.75583329999999,29201.0
3028329,27.506111100000002,-99.5072222,210769.0
3028373,29.5072222,-95.0947222,61894.0
3028377,30.578611100000003,-97.8527778,19321.0
3028407,29.495,-98.6183333,9402.0
3028413,33.5872222,-102.3775,12865.0
3028417,33.046111100000005,-96.9938889,93907.0
3028419,30.0577778,-94.7952778,8323.0
3028448,33.1625,-96.93722220000001,19991.0
3028455,29.565,-98.3361111,10193.0
3028467,29.884722200000002,-97.66972220000001,13854.0
3028506,32.500555600000006,-94.74027779999999,75920.0
3028553,33.5777778,-101.85472220000001,211387.0
3028559,31.338055600000004,-94.72888890000002,33667.0
3028563,30.265555600000003,-94.1994444,9486.0
3028635,32.563055600000006,-97.14138890000001,36613.0
3028663,32.5447222,-94.3672222,23882.0
3028782,26.1494444,-97.9133333,14227.0
3028795,32.7666667,-96.5988889,131337.0
3028812,31.9972222,-102.0775,97782.0
3028814,32.4822222,-96.99416670000001,13676.0
3028854,32.8083333,-98.1125,16993.0
3028862,26.215555600000005,-98.325,61486.0
3028863,29.693611100000002,-95.6647222,34143.0
3028866,29.6183333,-95.5375,69715.0
3028956,33.1566667,-94.9680556,14403.0
3029005,31.6033333,-94.6552778,30691.0
3029027,29.9741667,-93.9922222,16679.0
3029051,29.7027778,-98.1241667,45840.0
3029149,32.834166700000004,-97.2286111,62821.0
3029217,31.845555600000004,-102.3672222,91256.0
3029295,30.0927778,-93.73638890000001,17767.0
3029341,31.761944399999997,-95.6305556,17930.0
3029361,35.53611110000001,-100.9594444,16257.0
3029379,33.6608333,-95.5552778,27022.0
3029392,29.690833299999998,-95.2088889,144696.0
3029423,29.5633333,-95.2858333,55233.0
3029433,29.6258333,-95.73138890000001,16050.0
3029441,31.4227778,-103.4927778,8372.0
3029492,30.4391667,-97.61972220000001,29541.0
3029495,26.1944444,-98.1833333,60687.0
3029556,34.1847222,-101.70638890000001,21723.0
3029558,33.019722200000004,-96.6986111,253372.0
3029572,28.966944399999996,-98.4783333,9507.0
3029606,29.898611100000004,-93.9286111,56945.0
3029612,28.6147222,-96.6258333,11743.0
3029615,29.991111100000005,-93.95833329999999,13101.0
3029621,27.876944399999996,-97.3236111,15772.0
3029753,26.481111100000003,-97.78277779999999,9331.0
3029824,32.9480556,-96.7294444,104791.0
3029826,32.8158333,-97.2277778,8173.0
3029828,29.581944399999998,-95.7605556,14136.0
3029844,26.379444399999997,-98.82,13690.0
3029875,31.4675,-97.1144444,8741.0
3029877,27.79,-97.66861109999999,12590.0
3029894,28.0202778,-97.0541667,8972.0
